customer_id,age,gender,nationality,emirate,income_bracket,marital_status,household_size
C01286,55,Female,Egyptian,Abu Dhabi,7000-15000 AED,Single,1
C01287,32,Male,Pakistani,Umm Al Quwain,3000-7000 AED,Single,4
C01288,18,Female,Other,Sharjah,>15000 AED,Married,4
C01289,25,Female,Pakistani,Dubai,<3000 AED,Married,6
C01290,42,Female,Emirati,Abu Dhabi,7000-15000 AED,Single,6
C01291,40,Female,Indian,Dubai,>15000 AED,Single,1
C01292,38,Male,Indian,Dubai,<3000 AED,Married,1
C01293,33,Female,Other,Sharjah,7000-15000 AED,Married,2
C01294,32,Male,Filipino,Ajman,<3000 AED,Single,8
C01295,33,Male,Pakistani,Sharjah,7000-15000 AED,Married,2
C01296,38,Male,Pakistani,Dubai,7000-15000 AED,Single,2
C01297,21,Male,American,Sharjah,3000-7000 AED,Single,6
C01298,23,Female,Other,Abu Dhabi,<3000 AED,Single,4
C01299,34,Female,Pakistani,Dubai,<3000 AED,Married,7
C01300,33,Male,Emirati,Umm Al Quwain,3000-7000 AED,Single,6
C01301,53,Male,Bangladeshi,Ajman,7000-15000 AED,Married,5
C01302,26,Female,Pakistani,Ras Al Khaimah,3000-7000 AED,Single,6
C01303,52,Male,Filipino,Ras Al Khaimah,7000-15000 AED,Married,4
C01304,37,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Married,3
C01305,37,Female,British,Fujairah,7000-15000 AED,Single,2
C01306,27,Male,Other,Sharjah,<3000 AED,Married,1
C01307,43,Female,Indian,Abu Dhabi,>15000 AED,Married,4
C01308,24,Male,Indian,Dubai,3000-7000 AED,Married,1
C01309,31,Male,Other,Dubai,7000-15000 AED,Single,1
C01310,30,Female,Other,Sharjah,3000-7000 AED,Single,8
C01311,29,Male,Indian,Dubai,3000-7000 AED,Single,7
C01312,28,Male,Indian,Abu Dhabi,7000-15000 AED,Married,3
C01313,24,Female,Indian,Dubai,3000-7000 AED,Married,3
C01314,51,Female,Other,Abu Dhabi,<3000 AED,Single,4
C01315,32,Male,Emirati,Dubai,7000-15000 AED,Married,6
C01316,36,Male,Indian,Abu Dhabi,<3000 AED,Married,5
C01317,34,Female,Emirati,Dubai,3000-7000 AED,Single,5
C01318,39,Female,Indian,Dubai,3000-7000 AED,Single,4
C01319,33,Male,Other,Sharjah,<3000 AED,Married,4
C01320,21,Male,Emirati,Fujairah,3000-7000 AED,Single,4
C01321,47,Male,Pakistani,Sharjah,7000-15000 AED,Married,4
C01322,37,Female,Jordanian,Sharjah,3000-7000 AED,Single,6
C01323,53,Male,Filipino,Sharjah,3000-7000 AED,Married,4
C01324,36,Female,Egyptian,Sharjah,3000-7000 AED,Single,2
C01325,36,Female,Indian,Dubai,7000-15000 AED,Single,1
C01326,36,Female,Bangladeshi,Sharjah,7000-15000 AED,Single,3
C01327,21,Female,Indian,Dubai,3000-7000 AED,Married,3
C01328,33,Male,Indian,Dubai,3000-7000 AED,Single,2
C01329,36,Male,Other,Dubai,3000-7000 AED,Single,3
C01330,34,Male,Indian,Dubai,3000-7000 AED,Married,4
C01331,18,Male,Indian,Dubai,7000-15000 AED,Single,7
C01332,44,Female,American,Abu Dhabi,3000-7000 AED,Married,5
C01333,25,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Single,2
C01334,29,Female,Pakistani,Dubai,3000-7000 AED,Married,3
C01335,23,Female,Other,Sharjah,3000-7000 AED,Married,3
C01336,30,Female,Pakistani,Ras Al Khaimah,7000-15000 AED,Married,5
C01337,29,Female,Egyptian,Dubai,7000-15000 AED,Single,7
C01338,36,Male,Indian,Dubai,3000-7000 AED,Married,3
C01339,48,Female,Indian,Abu Dhabi,7000-15000 AED,Married,5
C01340,47,Male,Pakistani,Dubai,<3000 AED,Single,3
C01341,35,Female,Indian,Abu Dhabi,7000-15000 AED,Married,5
C01342,39,Male,Indian,Abu Dhabi,3000-7000 AED,Married,3
C01343,41,Male,Pakistani,Dubai,>15000 AED,Married,2
C01344,29,Male,Indian,Dubai,>15000 AED,Married,2
C01345,21,Male,Filipino,Abu Dhabi,7000-15000 AED,Married,6
C01346,40,Male,Emirati,Dubai,3000-7000 AED,Married,3
C01347,40,Male,Pakistani,Dubai,7000-15000 AED,Single,6
C01348,18,Female,Emirati,Sharjah,<3000 AED,Married,5
C01349,33,Female,Other,Dubai,7000-15000 AED,Single,3
C01350,18,Female,Jordanian,Sharjah,7000-15000 AED,Married,1
C01351,58,Male,Indian,Abu Dhabi,3000-7000 AED,Married,8
C01352,44,Female,Indian,Ras Al Khaimah,7000-15000 AED,Single,6
C01353,44,Male,Other,Abu Dhabi,<3000 AED,Married,4
C01354,68,Female,Other,Dubai,3000-7000 AED,Married,5
C01355,26,Male,Pakistani,Fujairah,3000-7000 AED,Single,4
C01356,32,Female,Indian,Ras Al Khaimah,<3000 AED,Single,1
C01357,52,Female,British,Sharjah,7000-15000 AED,Married,4
C01358,37,Female,Indian,Ajman,3000-7000 AED,Single,2
C01359,35,Male,Indian,Abu Dhabi,3000-7000 AED,Single,2
C01360,19,Female,Emirati,Ajman,3000-7000 AED,Married,4
C01361,39,Female,Bangladeshi,Sharjah,7000-15000 AED,Married,3
C01362,41,Female,Egyptian,Dubai,>15000 AED,Married,2
C01363,22,Male,Indian,Ajman,3000-7000 AED,Married,5
C01364,24,Male,Filipino,Abu Dhabi,<3000 AED,Single,4
C01365,18,Female,Filipino,Ajman,3000-7000 AED,Single,2
C01366,46,Female,Bangladeshi,Dubai,<3000 AED,Single,4
C01367,28,Female,Emirati,Abu Dhabi,>15000 AED,Married,2
C01368,32,Male,Indian,Dubai,>15000 AED,Married,6
C01369,18,Male,Emirati,Dubai,<3000 AED,Married,5
C01370,43,Male,Indian,Abu Dhabi,<3000 AED,Married,4
C01371,21,Male,Other,Dubai,7000-15000 AED,Married,8
C01372,32,Female,Bangladeshi,Sharjah,>15000 AED,Single,3
C01373,28,Female,Other,Abu Dhabi,3000-7000 AED,Single,4
C01374,45,Male,Indian,Dubai,3000-7000 AED,Single,6
C01375,18,Female,Egyptian,Dubai,7000-15000 AED,Married,4
C01376,23,Female,Egyptian,Sharjah,3000-7000 AED,Single,1
C01377,42,Female,Bangladeshi,Dubai,3000-7000 AED,Married,5
C01378,29,Female,Filipino,Abu Dhabi,3000-7000 AED,Married,2
C01379,42,Male,Indian,Abu Dhabi,3000-7000 AED,Single,1
C01380,35,Male,Pakistani,Sharjah,>15000 AED,Married,1
C01381,36,Male,Other,Dubai,7000-15000 AED,Married,5
C01382,47,Male,Egyptian,Abu Dhabi,7000-15000 AED,Married,6
C01383,35,Male,Other,Ajman,>15000 AED,Married,2
C01384,34,Female,Filipino,Dubai,3000-7000 AED,Single,8
C01385,37,Male,Indian,Dubai,3000-7000 AED,Single,4
C01386,18,Female,Jordanian,Ajman,<3000 AED,Married,8
C01387,45,Male,Indian,Abu Dhabi,<3000 AED,Married,8
C01388,42,Female,Filipino,Dubai,7000-15000 AED,Married,6
C01389,28,Male,Jordanian,Dubai,7000-15000 AED,Other,4
C01390,50,Other,Emirati,Dubai,<3000 AED,Single,3
C01391,34,Male,British,Abu Dhabi,3000-7000 AED,Married,2
C01392,24,Male,Pakistani,Sharjah,7000-15000 AED,Married,3
C01393,24,Female,Filipino,Abu Dhabi,3000-7000 AED,Single,6
C01394,30,Male,Filipino,Abu Dhabi,3000-7000 AED,Married,7
C01395,23,Male,Filipino,Abu Dhabi,<3000 AED,Married,5
C01396,26,Female,Emirati,Dubai,>15000 AED,Married,6
C01397,18,Male,Pakistani,Dubai,7000-15000 AED,Married,4
C01398,39,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C01399,47,Male,Other,Dubai,3000-7000 AED,Married,6
C01400,31,Female,Emirati,Dubai,<3000 AED,Married,1
C01401,51,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,5
C01402,49,Male,Pakistani,Ras Al Khaimah,7000-15000 AED,Married,5
C01403,43,Female,Indian,Sharjah,3000-7000 AED,Married,4
C01404,44,Female,Indian,Ras Al Khaimah,3000-7000 AED,Single,5
C01405,39,Female,Egyptian,Dubai,>15000 AED,Married,2
C01406,28,Female,Indian,Abu Dhabi,7000-15000 AED,Single,5
C01407,46,Female,Pakistani,Umm Al Quwain,7000-15000 AED,Single,8
C01408,27,Female,Jordanian,Abu Dhabi,<3000 AED,Married,4
C01409,26,Male,Indian,Dubai,<3000 AED,Married,5
C01410,21,Female,Indian,Ras Al Khaimah,<3000 AED,Single,2
C01411,18,Female,Pakistani,Dubai,>15000 AED,Married,4
C01412,29,Male,Indian,Dubai,3000-7000 AED,Other,2
C01413,40,Male,Emirati,Abu Dhabi,3000-7000 AED,Single,2
C01414,34,Female,Indian,Dubai,<3000 AED,Other,4
C01415,33,Female,Bangladeshi,Abu Dhabi,<3000 AED,Married,5
C01416,32,Female,Other,Abu Dhabi,7000-15000 AED,Single,2
C01417,58,Male,Other,Sharjah,<3000 AED,Single,4
C01418,29,Male,Other,Ras Al Khaimah,<3000 AED,Single,5
C01419,60,Female,Indian,Ras Al Khaimah,7000-15000 AED,Single,8
C01420,24,Female,Indian,Ajman,7000-15000 AED,Married,8
C01421,18,Male,Indian,Sharjah,7000-15000 AED,Married,2
C01422,45,Female,Bangladeshi,Sharjah,3000-7000 AED,Married,5
C01423,24,Male,British,Dubai,<3000 AED,Single,3
C01424,35,Female,Indian,Dubai,3000-7000 AED,Married,5
C01425,41,Male,Indian,Dubai,7000-15000 AED,Married,3
C01426,43,Male,Emirati,Sharjah,3000-7000 AED,Single,2
C01427,48,Male,Indian,Abu Dhabi,3000-7000 AED,Married,1
C01428,25,Female,Other,Abu Dhabi,3000-7000 AED,Married,8
C01429,47,Male,Pakistani,Umm Al Quwain,3000-7000 AED,Single,4
C01430,33,Male,Indian,Ras Al Khaimah,3000-7000 AED,Married,2
C01431,18,Female,Other,Sharjah,3000-7000 AED,Single,4
C01432,28,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C01433,41,Male,Filipino,Dubai,>15000 AED,Single,6
C01434,43,Female,Indian,Fujairah,7000-15000 AED,Married,5
C01435,38,Female,Pakistani,Ras Al Khaimah,3000-7000 AED,Single,3
C01436,27,Male,Indian,Abu Dhabi,7000-15000 AED,Married,3
C01437,58,Male,Pakistani,Dubai,3000-7000 AED,Single,4
C01438,29,Female,Other,Sharjah,3000-7000 AED,Single,3
C01439,40,Male,Indian,Abu Dhabi,3000-7000 AED,Married,2
C01440,18,Female,Indian,Sharjah,3000-7000 AED,Single,1
C01441,46,Female,American,Dubai,3000-7000 AED,Single,3
C01442,30,Female,Emirati,Dubai,3000-7000 AED,Single,1
C01443,27,Female,Indian,Dubai,3000-7000 AED,Married,4
C01444,30,Female,Indian,Sharjah,7000-15000 AED,Other,5
C01445,24,Female,Indian,Ajman,<3000 AED,Single,5
C01446,24,Male,Bangladeshi,Sharjah,3000-7000 AED,Single,3
C01447,27,Male,Pakistani,Sharjah,3000-7000 AED,Single,2
C01448,28,Female,Emirati,Ajman,>15000 AED,Single,4
C01449,26,Male,Other,Dubai,3000-7000 AED,Married,4
C01450,56,Female,Emirati,Fujairah,<3000 AED,Single,2
C01451,39,Male,Indian,Abu Dhabi,3000-7000 AED,Single,4
C01452,50,Male,Pakistani,Dubai,7000-15000 AED,Married,5
C01453,34,Male,Emirati,Ras Al Khaimah,3000-7000 AED,Married,1
C01454,44,Male,Indian,Abu Dhabi,3000-7000 AED,Married,1
C01455,28,Female,Indian,Dubai,7000-15000 AED,Single,5
C01456,21,Male,Other,Fujairah,7000-15000 AED,Married,5
C01457,37,Male,Filipino,Sharjah,3000-7000 AED,Single,4
C01458,42,Male,Emirati,Fujairah,3000-7000 AED,Married,3
C01459,18,Male,British,Abu Dhabi,7000-15000 AED,Single,2
C01460,24,Male,Egyptian,Dubai,3000-7000 AED,Single,4
C01461,25,Female,Pakistani,Ajman,3000-7000 AED,Married,2
C01462,39,Male,Pakistani,Dubai,7000-15000 AED,Married,8
C01463,35,Male,Bangladeshi,Abu Dhabi,>15000 AED,Married,6
C01464,41,Male,Egyptian,Ajman,>15000 AED,Married,8
C01465,33,Female,Egyptian,Ajman,3000-7000 AED,Married,4
C01466,40,Male,Emirati,Dubai,>15000 AED,Single,6
C01467,25,Female,Other,Ajman,>15000 AED,Married,8
C01468,32,Female,Indian,Dubai,<3000 AED,Married,6
C01469,25,Female,Filipino,Fujairah,<3000 AED,Single,2
C01470,31,Male,Emirati,Dubai,<3000 AED,Married,1
C01471,25,Male,Indian,Abu Dhabi,<3000 AED,Married,1
C01472,36,Male,Indian,Sharjah,3000-7000 AED,Married,7
C01473,33,Female,Pakistani,Dubai,3000-7000 AED,Single,7
C01474,35,Female,Indian,Dubai,<3000 AED,Single,7
C01475,51,Male,Indian,Dubai,7000-15000 AED,Married,7
C01476,28,Female,Other,Dubai,<3000 AED,Single,6
C01477,27,Male,Jordanian,Abu Dhabi,<3000 AED,Married,3
C01478,30,Female,Jordanian,Dubai,7000-15000 AED,Married,5
C01479,50,Female,British,Abu Dhabi,3000-7000 AED,Single,3
C01480,39,Male,Indian,Dubai,7000-15000 AED,Single,7
C01481,37,Female,Indian,Dubai,<3000 AED,Married,2
C01482,21,Female,Indian,Dubai,<3000 AED,Single,3
C01483,28,Male,Bangladeshi,Dubai,3000-7000 AED,Married,1
C01484,29,Female,Indian,Dubai,3000-7000 AED,Single,5
C01485,23,Male,Filipino,Sharjah,7000-15000 AED,Married,3
C01486,38,Female,Indian,Dubai,<3000 AED,Married,4
C01487,33,Male,Pakistani,Sharjah,7000-15000 AED,Married,2
C01488,42,Female,Indian,Dubai,<3000 AED,Married,5
C01489,32,Male,Other,Sharjah,7000-15000 AED,Single,4
C01490,45,Male,Indian,Sharjah,3000-7000 AED,Married,1
C01491,34,Male,Pakistani,Ajman,3000-7000 AED,Married,5
C01492,49,Female,Pakistani,Abu Dhabi,7000-15000 AED,Married,7
C01493,34,Male,Indian,Dubai,<3000 AED,Married,2
C01494,22,Female,Indian,Dubai,3000-7000 AED,Married,8
C01495,18,Female,Pakistani,Dubai,<3000 AED,Married,4
C01496,40,Female,Indian,Sharjah,3000-7000 AED,Married,1
C01497,36,Female,Emirati,Ajman,<3000 AED,Married,8
C01498,34,Female,Other,Dubai,3000-7000 AED,Single,5
C01499,41,Male,Indian,Sharjah,3000-7000 AED,Married,4
C01500,42,Male,Indian,Ajman,3000-7000 AED,Single,4
C01501,28,Female,Pakistani,Dubai,3000-7000 AED,Single,5
C01502,27,Male,Indian,Abu Dhabi,3000-7000 AED,Married,5
C01503,18,Other,Other,Ras Al Khaimah,7000-15000 AED,Married,4
C01504,47,Male,Pakistani,Dubai,3000-7000 AED,Married,3
C01505,23,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C01506,48,Male,Other,Dubai,7000-15000 AED,Married,4
C01507,29,Female,Indian,Dubai,7000-15000 AED,Single,3
C01508,18,Male,Indian,Abu Dhabi,7000-15000 AED,Married,6
C01509,46,Male,Pakistani,Abu Dhabi,7000-15000 AED,Single,6
C01510,22,Female,Other,Ras Al Khaimah,7000-15000 AED,Married,2
C01511,42,Female,Pakistani,Sharjah,<3000 AED,Single,2
C01512,42,Female,Pakistani,Dubai,<3000 AED,Single,4
C01513,43,Female,Indian,Dubai,<3000 AED,Single,4
C01514,46,Female,Indian,Ajman,3000-7000 AED,Married,3
C01515,42,Male,Filipino,Abu Dhabi,3000-7000 AED,Married,5
C01516,34,Male,Pakistani,Ras Al Khaimah,>15000 AED,Married,3
C01517,44,Female,Indian,Dubai,3000-7000 AED,Married,8
C01518,25,Male,Indian,Fujairah,3000-7000 AED,Single,8
C01519,40,Male,Pakistani,Fujairah,3000-7000 AED,Other,7
C01520,18,Female,Bangladeshi,Dubai,7000-15000 AED,Single,3
C01521,27,Male,Indian,Sharjah,3000-7000 AED,Married,6
C01522,38,Male,Other,Dubai,3000-7000 AED,Married,1
C01523,46,Female,Other,Dubai,7000-15000 AED,Single,2
C01524,32,Female,Other,Dubai,7000-15000 AED,Other,1
C01525,34,Female,Other,Dubai,3000-7000 AED,Married,6
C01526,18,Female,Other,Dubai,<3000 AED,Married,1
C01527,39,Male,Filipino,Abu Dhabi,3000-7000 AED,Single,3
C01528,27,Female,Emirati,Sharjah,<3000 AED,Single,7
C01529,38,Male,Egyptian,Sharjah,<3000 AED,Married,4
C01530,49,Female,Bangladeshi,Abu Dhabi,<3000 AED,Married,6
C01531,40,Female,Other,Dubai,3000-7000 AED,Married,5
C01532,37,Female,Filipino,Dubai,>15000 AED,Single,2
C01533,30,Male,Other,Ras Al Khaimah,3000-7000 AED,Single,8
C01534,29,Male,Other,Dubai,<3000 AED,Single,8
C01535,18,Female,Indian,Dubai,>15000 AED,Single,3
C01536,24,Female,Indian,Dubai,<3000 AED,Married,2
C01537,28,Female,Other,Dubai,<3000 AED,Other,2
C01538,36,Female,Indian,Abu Dhabi,7000-15000 AED,Married,4
C01539,65,Male,Bangladeshi,Ras Al Khaimah,3000-7000 AED,Married,3
C01540,32,Male,Emirati,Sharjah,3000-7000 AED,Married,6
C01541,18,Female,Pakistani,Dubai,>15000 AED,Married,2
C01542,32,Male,Egyptian,Sharjah,3000-7000 AED,Single,5
C01543,39,Male,Pakistani,Sharjah,3000-7000 AED,Single,4
C01544,36,Female,Pakistani,Abu Dhabi,>15000 AED,Single,7
C01545,37,Male,Indian,Sharjah,<3000 AED,Single,4
C01546,24,Female,Indian,Ajman,7000-15000 AED,Married,2
C01547,32,Male,Bangladeshi,Dubai,3000-7000 AED,Married,2
C01548,35,Male,Other,Dubai,3000-7000 AED,Married,1
C01549,46,Male,Indian,Sharjah,<3000 AED,Single,5
C01550,29,Female,Indian,Dubai,<3000 AED,Single,1
C01551,24,Male,Other,Dubai,3000-7000 AED,Married,4
C01552,31,Female,Filipino,Sharjah,7000-15000 AED,Single,5
C01553,23,Male,Pakistani,Dubai,<3000 AED,Single,3
C01554,28,Female,Other,Ras Al Khaimah,3000-7000 AED,Other,2
C01555,44,Female,Pakistani,Dubai,<3000 AED,Single,1
C01556,37,Male,Indian,Dubai,3000-7000 AED,Single,4
C01557,34,Female,Indian,Sharjah,7000-15000 AED,Married,5
C01558,45,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C01559,28,Male,Indian,Abu Dhabi,<3000 AED,Other,5
C01560,18,Male,Indian,Dubai,3000-7000 AED,Married,1
C01561,40,Male,Other,Dubai,3000-7000 AED,Single,5
C01562,35,Female,Other,Dubai,>15000 AED,Married,3
C01563,34,Female,Indian,Dubai,3000-7000 AED,Married,2
C01564,42,Male,Bangladeshi,Dubai,3000-7000 AED,Married,3
C01565,38,Male,Pakistani,Ajman,<3000 AED,Single,3
C01566,36,Male,Other,Dubai,>15000 AED,Married,7
C01567,28,Male,Indian,Sharjah,<3000 AED,Single,2
C01568,24,Female,Other,Dubai,3000-7000 AED,Married,2
C01569,23,Female,Indian,Abu Dhabi,3000-7000 AED,Single,5
C01570,34,Male,Indian,Abu Dhabi,7000-15000 AED,Single,4
C01571,36,Male,Pakistani,Dubai,3000-7000 AED,Other,6
C01572,38,Male,Indian,Dubai,3000-7000 AED,Married,1
C01573,31,Female,Other,Dubai,<3000 AED,Married,4
C01574,31,Male,Pakistani,Fujairah,7000-15000 AED,Married,2
C01575,50,Female,Jordanian,Dubai,3000-7000 AED,Single,8
C01576,46,Female,Jordanian,Ras Al Khaimah,7000-15000 AED,Other,4
C01577,45,Male,Indian,Umm Al Quwain,3000-7000 AED,Single,1
C01578,37,Female,Other,Dubai,3000-7000 AED,Married,1
C01579,26,Male,Indian,Sharjah,7000-15000 AED,Married,8
C01580,34,Male,Filipino,Dubai,3000-7000 AED,Other,1
C01581,45,Female,Egyptian,Ajman,7000-15000 AED,Single,1
C01582,30,Female,Bangladeshi,Dubai,3000-7000 AED,Single,3
C01583,25,Female,Egyptian,Ras Al Khaimah,3000-7000 AED,Married,4
C01584,45,Male,Other,Abu Dhabi,7000-15000 AED,Single,5
C01585,40,Male,Indian,Dubai,7000-15000 AED,Married,4
C01586,41,Male,Indian,Ras Al Khaimah,3000-7000 AED,Single,4
C01587,39,Female,Pakistani,Dubai,7000-15000 AED,Single,2
C01588,24,Male,Bangladeshi,Sharjah,>15000 AED,Single,5
C01589,34,Female,Indian,Dubai,<3000 AED,Single,4
C01590,44,Female,Pakistani,Dubai,3000-7000 AED,Married,2
C01591,31,Female,Egyptian,Dubai,3000-7000 AED,Married,4
C01592,27,Female,Indian,Dubai,3000-7000 AED,Single,1
C01593,41,Male,Indian,Abu Dhabi,3000-7000 AED,Other,3
C01594,29,Male,Other,Sharjah,>15000 AED,Married,5
C01595,31,Female,Indian,Dubai,3000-7000 AED,Single,8
C01596,21,Male,Bangladeshi,Ras Al Khaimah,7000-15000 AED,Married,5
C01597,48,Male,Indian,Ras Al Khaimah,7000-15000 AED,Single,4
C01598,36,Female,Indian,Ajman,<3000 AED,Other,6
C01599,41,Male,Bangladeshi,Dubai,<3000 AED,Married,2
C01600,33,Male,Indian,Fujairah,7000-15000 AED,Single,3
C01601,32,Female,Indian,Dubai,3000-7000 AED,Single,5
C01602,45,Female,American,Dubai,7000-15000 AED,Married,3
C01603,31,Other,Pakistani,Abu Dhabi,7000-15000 AED,Married,1
C01604,18,Female,Other,Dubai,3000-7000 AED,Married,3
C01605,33,Female,Indian,Dubai,3000-7000 AED,Single,6
C01606,32,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Married,4
C01607,30,Male,Indian,Abu Dhabi,<3000 AED,Married,5
C01608,31,Male,Indian,Fujairah,3000-7000 AED,Married,6
C01609,47,Female,Pakistani,Sharjah,<3000 AED,Single,6
C01610,18,Male,Emirati,Abu Dhabi,>15000 AED,Married,3
C01611,18,Female,Indian,Sharjah,<3000 AED,Single,1
C01612,22,Male,Bangladeshi,Dubai,3000-7000 AED,Single,6
C01613,25,Female,Indian,Dubai,<3000 AED,Married,1
C01614,33,Male,Emirati,Dubai,7000-15000 AED,Married,3
C01615,43,Male,Emirati,Abu Dhabi,7000-15000 AED,Married,5
C01616,23,Female,Egyptian,Dubai,3000-7000 AED,Single,8
C01617,36,Male,Indian,Dubai,3000-7000 AED,Married,6
C01618,34,Male,Jordanian,Abu Dhabi,3000-7000 AED,Married,3
C01619,38,Male,Filipino,Abu Dhabi,<3000 AED,Married,1
C01620,18,Female,Indian,Dubai,<3000 AED,Married,3
C01621,46,Female,Indian,Sharjah,7000-15000 AED,Single,4
C01622,38,Female,Emirati,Sharjah,3000-7000 AED,Married,5
C01623,32,Female,Pakistani,Ras Al Khaimah,3000-7000 AED,Married,4
C01624,39,Female,American,Dubai,3000-7000 AED,Married,4
C01625,48,Female,Egyptian,Dubai,<3000 AED,Single,1
C01626,37,Male,Indian,Ajman,<3000 AED,Married,2
C01627,36,Male,Other,Dubai,7000-15000 AED,Married,5
C01628,35,Male,Indian,Fujairah,<3000 AED,Single,2
C01629,41,Male,Filipino,Sharjah,3000-7000 AED,Other,4
C01630,42,Male,Indian,Dubai,7000-15000 AED,Single,4
C01631,18,Female,Other,Ajman,7000-15000 AED,Married,3
C01632,27,Male,Indian,Abu Dhabi,7000-15000 AED,Married,4
C01633,43,Male,Egyptian,Abu Dhabi,7000-15000 AED,Single,4
C01634,25,Female,American,Abu Dhabi,3000-7000 AED,Married,3
C01635,35,Female,Indian,Ras Al Khaimah,>15000 AED,Married,5
C01636,39,Male,Indian,Dubai,7000-15000 AED,Single,8
C01637,32,Female,Pakistani,Sharjah,7000-15000 AED,Single,6
C01638,25,Male,Pakistani,Dubai,7000-15000 AED,Married,1
C01639,39,Male,Indian,Dubai,3000-7000 AED,Married,4
C01640,26,Male,Indian,Dubai,3000-7000 AED,Single,6
C01641,37,Male,Indian,Sharjah,<3000 AED,Single,2
C01642,54,Male,Emirati,Dubai,7000-15000 AED,Married,2
C01643,42,Male,Emirati,Sharjah,7000-15000 AED,Single,3
C01644,44,Female,Indian,Abu Dhabi,7000-15000 AED,Married,4
C01645,42,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C01646,41,Female,British,Sharjah,3000-7000 AED,Single,5
C01647,34,Male,Emirati,Fujairah,3000-7000 AED,Married,7
C01648,25,Male,Other,Sharjah,<3000 AED,Single,4
C01649,41,Female,Pakistani,Dubai,7000-15000 AED,Married,3
C01650,33,Female,Other,Dubai,>15000 AED,Married,3
C01651,21,Male,American,Sharjah,3000-7000 AED,Single,2
C01652,44,Male,British,Dubai,<3000 AED,Married,7
C01653,40,Male,Indian,Dubai,3000-7000 AED,Married,6
C01654,21,Male,British,Dubai,3000-7000 AED,Married,2
C01655,24,Female,Emirati,Dubai,3000-7000 AED,Single,6
C01656,30,Female,Emirati,Sharjah,<3000 AED,Married,5
C01657,31,Male,Other,Dubai,3000-7000 AED,Married,3
C01658,18,Male,Indian,Dubai,7000-15000 AED,Single,8
C01659,36,Female,Indian,Dubai,7000-15000 AED,Married,1
C01660,34,Female,American,Ajman,3000-7000 AED,Single,6
C01661,45,Male,American,Ajman,3000-7000 AED,Single,4
C01662,30,Female,Pakistani,Dubai,7000-15000 AED,Single,3
C01663,46,Female,Other,Dubai,7000-15000 AED,Single,3
C01664,30,Female,Filipino,Dubai,<3000 AED,Single,8
C01665,37,Female,Indian,Sharjah,7000-15000 AED,Single,2
C01666,52,Male,Indian,Dubai,3000-7000 AED,Married,4
C01667,41,Male,Other,Sharjah,3000-7000 AED,Married,4
C01668,43,Female,Filipino,Abu Dhabi,<3000 AED,Married,5
C01669,29,Male,Other,Dubai,3000-7000 AED,Single,3
C01670,18,Male,Filipino,Dubai,7000-15000 AED,Married,5
C01671,32,Male,Indian,Ajman,3000-7000 AED,Married,5
C01672,34,Female,Indian,Dubai,3000-7000 AED,Single,5
C01673,24,Male,American,Dubai,3000-7000 AED,Married,7
C01674,32,Male,Egyptian,Ajman,3000-7000 AED,Married,6
C01675,45,Female,Pakistani,Ras Al Khaimah,3000-7000 AED,Single,1
C01676,56,Male,Pakistani,Dubai,7000-15000 AED,Married,4
C01677,24,Female,Indian,Abu Dhabi,3000-7000 AED,Single,7
C01678,24,Male,Pakistani,Fujairah,3000-7000 AED,Single,3
C01679,30,Female,Pakistani,Dubai,<3000 AED,Single,2
C01680,28,Female,Filipino,Ajman,3000-7000 AED,Single,4
C01681,22,Female,British,Abu Dhabi,<3000 AED,Other,1
C01682,21,Female,Other,Abu Dhabi,3000-7000 AED,Single,4
C01683,50,Female,Indian,Ras Al Khaimah,<3000 AED,Single,6
C01684,28,Female,Pakistani,Fujairah,3000-7000 AED,Married,3
C01685,18,Female,Indian,Dubai,<3000 AED,Single,2
C01686,33,Female,Bangladeshi,Sharjah,<3000 AED,Married,1
C01687,25,Male,Filipino,Dubai,3000-7000 AED,Married,3
C01688,61,Male,Pakistani,Sharjah,7000-15000 AED,Married,4
C01689,40,Female,British,Abu Dhabi,3000-7000 AED,Married,4
C01690,35,Female,Indian,Dubai,3000-7000 AED,Married,5
C01691,32,Female,Other,Dubai,7000-15000 AED,Single,4
C01692,18,Female,Bangladeshi,Fujairah,3000-7000 AED,Married,4
C01693,22,Male,Other,Ras Al Khaimah,3000-7000 AED,Married,1
