loyalty_id,customer_id,join_date,tier,points_balance,lifetime_spend,last_activity_date,enrolled_marketing
L004130,C04130,2024-08-11,Silver,934,1401.15,2025-08-09,False
L000304,C00304,2025-09-23,Silver,48,72.62,2025-09-23,True
L001661,C01661,2023-06-09,Platinum,1233,1849.6,2025-06-05,True
L003553,C03553,2025-05-22,Silver,91,136.64,2025-08-10,True
L003975,C03975,2025-03-30,Platinum,2888,4332.79,2025-05-28,True
L004221,C04221,2025-09-29,Platinum,742,1114.24,2025-07-24,True
L000943,C00943,2023-09-20,Gold,1021,1532.07,2025-07-27,True
L003944,C03944,2024-09-13,Gold,809,1214.73,2025-04-28,True
L001056,C01056,2023-11-20,Platinum,1843,2765.82,2025-06-26,True
L000789,C00789,2025-08-01,Silver,1596,2394.39,2025-08-26,True
L002881,C02881,2023-06-13,Silver,2251,3377.23,2025-04-10,True
L004494,C04494,2023-05-03,Silver,301,451.56,2025-05-16,False
L002790,C02790,2024-08-23,Silver,454,681.02,2025-09-13,False
L004294,C04294,2025-02-18,Gold,582,873.51,2025-08-27,True
L000500,C00500,2024-08-24,Silver,168,252.22,2025-05-28,False
L004862,C04862,2024-01-11,Platinum,273,410.79,2025-09-17,True
L002617,C02617,2023-10-08,Silver,1551,2327.1,2025-06-27,True
L000760,C00760,2025-07-18,Gold,491,736.86,2025-04-09,True
L000375,C00375,2024-12-11,Silver,584,877.34,2025-05-14,False
L001699,C01699,2025-08-29,Silver,1437,2156.98,2025-09-01,True
L001106,C01106,2025-03-02,Gold,2821,4231.74,2025-09-24,False
L004030,C04030,2025-08-17,Gold,887,1331.66,2025-07-15,True
L004720,C04720,2025-08-25,Silver,46,70.46,2025-06-03,True
L002073,C02073,2024-12-05,Silver,844,1267.26,2025-07-12,True
L003602,C03602,2024-12-09,Silver,1139,1709.72,2025-06-14,False
L003395,C03395,2023-08-20,Silver,404,606.37,2025-09-23,True
L002440,C02440,2025-04-19,Silver,849,1274.01,2025-06-06,True
L000020,C00020,2024-11-19,Gold,763,1144.86,2025-09-13,False
L004655,C04655,2025-03-18,Silver,1394,2092.0,2025-06-24,True
L001294,C01294,2023-05-25,Silver,3064,4596.66,2025-06-27,True
L004019,C04019,2023-10-06,Silver,1506,2259.35,2025-06-04,True
L003434,C03434,2025-01-20,Platinum,1816,2725.05,2025-04-22,True
L001429,C01429,2023-12-30,Silver,640,960.45,2025-09-25,False
L001679,C01679,2023-12-11,Silver,221,331.93,2025-08-24,True
L002782,C02782,2023-08-15,Silver,671,1006.58,2025-06-19,False
L002080,C02080,2025-07-22,Platinum,1705,2557.58,2025-08-12,False
L002197,C02197,2023-10-01,Gold,1288,1932.23,2025-05-08,True
L004199,C04199,2023-11-12,Gold,434,652.06,2025-08-09,False
L001308,C01308,2023-05-23,Gold,2993,4489.64,2025-05-24,False
L000319,C00319,2024-08-12,Gold,2582,3873.35,2025-07-17,True
L004712,C04712,2025-06-08,Gold,606,909.14,2025-06-24,False
L003702,C03702,2024-11-17,Gold,1507,2261.41,2025-08-02,False
L002317,C02317,2025-07-14,Silver,746,1120.22,2025-09-25,True
L002001,C02001,2023-04-19,Silver,181,272.04,2025-08-21,True
L001507,C01507,2024-03-17,Silver,40,60.53,2025-04-17,True
L004003,C04003,2023-06-28,Silver,1120,1680.47,2025-09-16,True
L004022,C04022,2024-04-17,Silver,553,829.85,2025-06-11,True
L004730,C04730,2023-06-15,Silver,770,1155.84,2025-06-16,False
L002903,C02903,2024-03-22,Platinum,1219,1828.97,2025-05-04,False
L002220,C02220,2024-01-03,Silver,804,1206.42,2025-08-19,True
L004548,C04548,2023-05-21,Silver,688,1032.51,2025-07-26,True
L001705,C01705,2025-02-04,Silver,388,582.72,2025-09-21,False
L000666,C00666,2025-06-21,Silver,1791,2687.34,2025-07-03,True
L003258,C03258,2024-01-07,Silver,1161,1742.23,2025-07-14,False
L001796,C01796,2025-07-20,Silver,588,883.28,2025-09-27,False
L004854,C04854,2023-06-16,Silver,1165,1748.18,2025-05-04,False
L001603,C01603,2023-06-29,Silver,1371,2057.29,2025-09-15,True
L004798,C04798,2024-05-02,Gold,300,450.17,2025-09-14,True
L002223,C02223,2024-02-22,Silver,1691,2537.45,2025-09-19,True
L003502,C03502,2023-10-18,Gold,1738,2608.35,2025-08-20,True
L004976,C04976,2024-09-03,Silver,68,102.46,2025-06-25,True
L003554,C03554,2025-05-26,Gold,284,427.23,2025-07-01,True
L004355,C04355,2025-06-01,Silver,2287,3430.68,2025-09-25,True
L000061,C00061,2025-01-18,Silver,1789,2684.51,2025-04-16,True
L000063,C00063,2024-03-13,Platinum,811,1216.6,2025-06-12,False
L002826,C02826,2023-11-19,Silver,1564,2346.33,2025-05-21,False
L000766,C00766,2025-09-25,Gold,917,1376.62,2025-05-22,True
L004335,C04335,2024-01-22,Gold,1758,2638.47,2025-06-15,False
L001675,C01675,2024-06-15,Silver,386,579.6,2025-05-23,False
L000409,C00409,2024-12-06,Silver,56,84.45,2025-04-21,True
L002873,C02873,2023-08-12,Silver,627,941.61,2025-07-30,True
L003936,C03936,2024-04-22,Gold,523,785.4,2025-07-12,True
L001593,C01593,2023-12-03,Gold,419,629.36,2025-04-13,False
L002391,C02391,2023-12-07,Gold,2419,3629.86,2025-08-28,True
L003589,C03589,2023-06-20,Gold,329,493.62,2025-07-18,True
L004183,C04183,2023-11-07,Silver,1000,1500.79,2025-04-05,True
L000622,C00622,2023-05-12,Silver,1037,1556.7,2025-04-21,True
L002092,C02092,2024-12-07,Silver,112,168.59,2025-05-13,True
L000711,C00711,2025-04-25,Silver,1558,2337.64,2025-06-06,True
L001233,C01233,2024-10-18,Gold,2023,3035.02,2025-07-10,True
L004929,C04929,2023-07-15,Gold,336,505.4,2025-04-29,True
L000015,C00015,2025-08-27,Silver,1524,2287.04,2025-04-21,True
L002821,C02821,2024-02-25,Gold,41,61.98,2025-08-09,True
L000696,C00696,2023-11-14,Gold,1338,2007.48,2025-04-21,True
L003756,C03756,2024-01-12,Silver,2423,3634.74,2025-06-20,True
L002103,C02103,2024-08-29,Silver,1359,2039.68,2025-05-23,True
L002192,C02192,2024-01-10,Gold,452,678.39,2025-06-07,True
L001713,C01713,2024-08-14,Gold,1034,1552.38,2025-06-09,True
L002357,C02357,2023-04-27,Gold,254,381.43,2025-06-15,True
L003917,C03917,2023-06-02,Silver,2080,3120.88,2025-04-23,True
L004836,C04836,2024-01-06,Gold,514,771.03,2025-06-22,True
L000506,C00506,2025-03-12,Silver,1881,2822.71,2025-08-16,True
L003247,C03247,2024-11-02,Silver,1018,1527.53,2025-07-23,False
L000366,C00366,2025-03-07,Gold,1431,2147.49,2025-09-20,True
L001073,C01073,2024-11-16,Silver,1010,1515.99,2025-08-21,True
L004587,C04587,2023-10-17,Silver,1503,2255.23,2025-05-19,True
L002512,C02512,2024-05-22,Silver,24,36.22,2025-07-10,True
L004233,C04233,2024-07-02,Gold,550,825.98,2025-05-20,True
L000395,C00395,2023-12-15,Gold,801,1202.16,2025-08-05,True
L000819,C00819,2023-06-25,Gold,1188,1783.08,2025-09-01,True
L000848,C00848,2024-06-05,Silver,1748,2622.31,2025-08-06,False
L004084,C04084,2024-09-15,Silver,347,520.68,2025-09-05,True
L003205,C03205,2024-07-13,Gold,1520,2280.96,2025-09-07,True
L001125,C01125,2025-09-15,Gold,296,444.62,2025-09-17,True
L003687,C03687,2023-12-24,Silver,682,1024.34,2025-07-02,False
L000902,C00902,2024-04-25,Silver,43,65.52,2025-04-25,True
L001704,C01704,2024-10-29,Silver,2046,3069.65,2025-09-23,True
L003414,C03414,2025-09-01,Gold,1370,2056.12,2025-08-06,True
L001601,C01601,2025-03-17,Gold,1027,1540.71,2025-09-10,True
L004026,C04026,2025-09-04,Silver,1807,2711.27,2025-06-08,True
L000017,C00017,2024-06-09,Silver,887,1330.5,2025-06-10,False
L003230,C03230,2023-12-21,Silver,669,1003.62,2025-08-25,True
L002011,C02011,2024-02-05,Silver,934,1401.71,2025-08-26,True
L004316,C04316,2024-05-22,Platinum,511,766.61,2025-08-25,False
L001641,C01641,2024-02-06,Silver,708,1062.1,2025-06-08,True
L000086,C00086,2024-08-08,Silver,936,1404.15,2025-09-09,True
L000118,C00118,2024-09-05,Silver,1125,1688.5,2025-09-15,False
L003347,C03347,2024-04-01,Silver,1974,2961.27,2025-06-10,True
L002567,C02567,2024-03-13,Silver,537,806.75,2025-06-05,True
L004765,C04765,2024-04-26,Silver,1321,1981.89,2025-09-27,True
L003598,C03598,2024-11-23,Gold,791,1187.04,2025-09-21,True
L000513,C00513,2023-08-29,Silver,608,913.0,2025-05-29,True
L004932,C04932,2025-06-17,Gold,74,111.23,2025-07-25,True
L001229,C01229,2023-10-19,Silver,501,752.25,2025-04-26,False
L000727,C00727,2024-04-26,Silver,343,515.04,2025-06-27,True
L003903,C03903,2025-08-12,Silver,986,1479.81,2025-04-13,True
L001733,C01733,2023-10-16,Silver,2179,3269.77,2025-05-01,True
L001672,C01672,2024-09-17,Gold,1310,1966.36,2025-07-16,True
L000873,C00873,2023-06-30,Gold,508,763.46,2025-09-08,True
L004656,C04656,2024-05-26,Gold,1164,1747.18,2025-04-07,True
L004035,C04035,2023-12-21,Gold,871,1307.48,2025-09-04,True
L004621,C04621,2025-02-27,Silver,1071,1607.96,2025-05-22,False
L004403,C04403,2025-01-08,Gold,333,499.65,2025-07-06,True
L003324,C03324,2024-09-29,Silver,1162,1744.42,2025-06-23,True
L004865,C04865,2024-08-03,Silver,706,1059.27,2025-07-24,True
L000692,C00692,2023-10-24,Silver,769,1154.48,2025-09-03,True
L002847,C02847,2024-08-05,Silver,1636,2455.01,2025-09-19,False
L004678,C04678,2023-10-09,Silver,725,1087.65,2025-06-12,True
L000857,C00857,2025-01-28,Gold,1907,2861.39,2025-06-24,False
L002925,C02925,2024-04-25,Silver,1866,2800.07,2025-05-09,True
L002246,C02246,2024-08-21,Silver,1673,2510.05,2025-08-05,True
L002694,C02694,2024-09-20,Gold,618,927.86,2025-07-13,True
L004268,C04268,2023-04-25,Silver,41,62.43,2025-04-10,True
L000256,C00256,2023-04-18,Gold,2335,3503.18,2025-04-28,False
L000733,C00733,2024-04-29,Gold,2164,3246.01,2025-09-03,True
L003469,C03469,2023-10-25,Gold,55,83.23,2025-04-11,True
L002037,C02037,2024-02-14,Silver,372,559.09,2025-07-04,False
L001512,C01512,2024-03-03,Silver,651,977.01,2025-09-03,True
L002427,C02427,2025-01-05,Gold,329,494.47,2025-09-02,False
L000472,C00472,2025-06-29,Silver,1096,1644.13,2025-06-27,True
L004122,C04122,2024-05-17,Silver,26,40.12,2025-08-06,True
L003337,C03337,2024-04-30,Silver,723,1085.76,2025-08-23,True
L001383,C01383,2023-09-10,Platinum,888,1332.37,2025-07-19,False
L004314,C04314,2023-05-31,Silver,426,640.18,2025-06-06,True
L004754,C04754,2025-08-15,Silver,102,154.19,2025-08-20,True
L001636,C01636,2023-07-21,Silver,956,1435.2,2025-04-16,False
L001485,C01485,2025-07-25,Gold,2495,3743.96,2025-09-07,True
L004292,C04292,2024-12-19,Silver,1700,2550.28,2025-05-30,False
L000019,C00019,2025-02-03,Platinum,1416,2124.57,2025-06-18,False
L000615,C00615,2024-11-23,Silver,212,318.52,2025-09-11,True
L002526,C02526,2023-08-02,Platinum,1781,2672.64,2025-09-27,True
L004855,C04855,2024-01-26,Silver,1545,2318.98,2025-06-09,True
L003749,C03749,2023-06-06,Silver,1159,1739.01,2025-04-13,True
L003736,C03736,2024-11-13,Gold,735,1102.87,2025-04-19,True
L002711,C02711,2025-02-03,Silver,1193,1789.82,2025-09-20,True
L002085,C02085,2024-09-28,Silver,686,1029.43,2025-07-26,False
L000735,C00735,2025-09-19,Silver,12,18.84,2025-08-16,True
L003252,C03252,2024-11-03,Gold,180,270.71,2025-04-29,True
L000552,C00552,2024-04-22,Silver,364,546.06,2025-08-16,False
L004824,C04824,2024-01-10,Platinum,2454,3681.37,2025-06-01,True
L001274,C01274,2023-05-25,Silver,759,1138.66,2025-07-16,False
L001263,C01263,2023-12-18,Silver,247,371.14,2025-04-27,True
L004601,C04601,2025-09-01,Silver,1080,1620.31,2025-04-07,True
L000482,C00482,2024-12-17,Silver,564,846.21,2025-05-19,True
L001604,C01604,2024-03-22,Silver,1136,1704.04,2025-05-13,True
L000393,C00393,2023-11-11,Gold,439,659.05,2025-06-21,True
L000901,C00901,2025-06-23,Gold,1102,1653.07,2025-08-22,False
L003953,C03953,2025-01-18,Silver,138,208.38,2025-05-07,False
L002485,C02485,2023-12-11,Gold,1018,1527.38,2025-06-03,True
L002177,C02177,2024-03-31,Silver,980,1470.82,2025-07-07,False
L002852,C02852,2024-09-22,Silver,507,761.46,2025-09-15,True
L000450,C00450,2024-08-28,Silver,1589,2383.99,2025-08-21,True
L000862,C00862,2024-04-10,Platinum,636,955.37,2025-05-27,False
L003278,C03278,2024-12-26,Gold,581,872.36,2025-04-07,True
L001432,C01432,2024-10-25,Silver,146,220.44,2025-05-01,False
L001556,C01556,2023-06-29,Gold,1940,2911.07,2025-09-13,True
L000547,C00547,2025-01-09,Gold,165,248.77,2025-06-19,True
L001845,C01845,2024-07-18,Silver,387,581.54,2025-04-09,True
L003662,C03662,2023-09-28,Silver,38,57.35,2025-06-24,False
L000501,C00501,2024-08-31,Silver,1204,1806.71,2025-04-18,False
L003672,C03672,2023-09-27,Silver,1436,2154.96,2025-07-06,True
L002838,C02838,2024-09-23,Silver,2273,3409.59,2025-06-22,True
L004275,C04275,2025-03-28,Silver,2188,3283.39,2025-06-29,False
L001720,C01720,2023-07-03,Silver,1861,2792.41,2025-06-05,True
L000273,C00273,2023-06-16,Silver,300,450.16,2025-08-25,True
L000583,C00583,2025-04-11,Silver,240,361.0,2025-05-24,True
L000074,C00074,2024-12-20,Silver,1707,2561.61,2025-06-04,True
L001914,C01914,2023-08-14,Silver,29,44.07,2025-06-27,True
L003755,C03755,2025-08-21,Silver,1830,2746.43,2025-06-23,True
L002991,C02991,2025-06-15,Silver,2432,3649.46,2025-09-08,True
L003622,C03622,2024-01-28,Platinum,1050,1575.23,2025-08-02,True
L003835,C03835,2025-04-23,Silver,10,16.08,2025-06-28,True
L004679,C04679,2023-10-05,Silver,835,1252.99,2025-08-04,True
L001616,C01616,2024-10-13,Gold,1495,2243.97,2025-05-03,True
L004291,C04291,2024-02-16,Gold,833,1250.18,2025-09-07,True
L001786,C01786,2023-06-03,Gold,683,1024.74,2025-07-14,True
L001879,C01879,2025-05-13,Silver,3442,5163.87,2025-06-04,False
L003782,C03782,2024-03-03,Platinum,1121,1682.98,2025-08-16,True
L002144,C02144,2024-02-10,Silver,665,998.85,2025-08-21,False
L002589,C02589,2023-11-22,Silver,1636,2455.14,2025-06-19,True
L000818,C00818,2023-05-01,Platinum,767,1151.17,2025-08-24,True
L001605,C01605,2024-07-06,Gold,250,376.25,2025-05-03,True
L001625,C01625,2024-10-30,Silver,2249,3373.99,2025-07-05,True
L002470,C02470,2025-01-12,Gold,2561,3842.39,2025-04-19,True
L004007,C04007,2025-01-18,Silver,255,382.67,2025-04-21,True
L004660,C04660,2024-09-28,Silver,1266,1900.31,2025-07-28,False
L004502,C04502,2024-12-14,Platinum,1149,1723.99,2025-09-02,False
L001670,C01670,2024-05-19,Silver,1214,1822.35,2025-08-10,True
L000650,C00650,2023-07-29,Gold,65,98.23,2025-04-20,True
L004349,C04349,2024-10-15,Platinum,54,82.27,2025-08-02,True
L002619,C02619,2023-05-06,Gold,88,132.26,2025-08-11,True
L002380,C02380,2024-01-15,Gold,2360,3540.13,2025-09-15,True
L002704,C02704,2024-01-12,Platinum,2284,3426.79,2025-05-06,False
L000932,C00932,2024-04-03,Gold,1149,1723.8,2025-09-04,True
L002812,C02812,2024-01-25,Silver,875,1312.52,2025-09-23,False
L003456,C03456,2023-12-06,Gold,1340,2011.02,2025-08-31,True
L002270,C02270,2025-03-02,Silver,3801,5702.07,2025-07-20,True
L002639,C02639,2023-10-09,Silver,759,1139.37,2025-05-23,True
L002819,C02819,2024-02-21,Gold,2763,4144.95,2025-07-03,True
L002904,C02904,2024-08-28,Silver,723,1085.92,2025-07-05,True
L001954,C01954,2025-09-19,Silver,146,220.26,2025-09-20,True
L000272,C00272,2025-07-20,Silver,1807,2711.16,2025-08-08,True
L002341,C02341,2025-07-10,Silver,1897,2846.72,2025-06-06,True
L002686,C02686,2023-06-04,Silver,1334,2001.2,2025-05-11,True
L004363,C04363,2025-07-29,Silver,1679,2518.85,2025-08-14,True
L002304,C02304,2023-12-06,Gold,1087,1631.94,2025-05-21,True
L000578,C00578,2025-01-11,Silver,198,297.9,2025-09-25,False
L003927,C03927,2024-10-02,Silver,1851,2777.92,2025-08-20,True
L002358,C02358,2025-01-15,Gold,533,800.68,2025-07-31,False
L000858,C00858,2024-06-03,Gold,1598,2397.31,2025-07-03,True
L000872,C00872,2023-08-13,Platinum,2423,3635.17,2025-04-06,True
L000649,C00649,2024-09-30,Silver,1567,2351.48,2025-05-14,False
L001096,C01096,2024-11-01,Silver,308,462.08,2025-07-09,True
L003799,C03799,2024-10-26,Gold,2134,3201.98,2025-05-05,True
L001589,C01589,2023-07-09,Gold,305,458.19,2025-08-08,False
L003257,C03257,2025-09-22,Silver,73,110.36,2025-05-21,False
L003538,C03538,2025-06-27,Platinum,1000,1501.07,2025-05-29,True
L002947,C02947,2024-09-27,Silver,1093,1640.63,2025-09-25,False
L001517,C01517,2023-12-06,Platinum,1715,2573.91,2025-05-14,True
L002831,C02831,2023-09-07,Gold,131,196.62,2025-04-19,True
L000815,C00815,2025-02-18,Silver,795,1193.05,2025-04-13,True
L000314,C00314,2024-11-24,Gold,2775,4162.59,2025-05-25,True
L001792,C01792,2025-07-09,Silver,383,575.97,2025-04-23,True
L004232,C04232,2024-11-28,Silver,1145,1717.74,2025-06-01,True
L002364,C02364,2025-05-21,Silver,83,124.91,2025-08-15,False
L001511,C01511,2025-03-27,Silver,125,187.54,2025-09-01,False
L000778,C00778,2025-02-23,Silver,869,1304.36,2025-09-25,True
L004665,C04665,2024-03-16,Platinum,228,343.02,2025-09-04,True
L002634,C02634,2024-02-22,Silver,1770,2655.34,2025-09-18,True
L004972,C04972,2025-04-24,Silver,1157,1736.33,2025-09-12,True
L002076,C02076,2025-02-15,Silver,2136,3204.88,2025-05-29,False
L001671,C01671,2023-07-06,Silver,287,430.7,2025-08-01,False
L003930,C03930,2025-05-24,Silver,1988,2982.75,2025-07-25,False
L004176,C04176,2025-09-26,Gold,2030,3045.83,2025-08-03,True
L001921,C01921,2024-02-17,Silver,1219,1828.69,2025-07-09,True
L002385,C02385,2025-06-20,Silver,216,324.81,2025-05-03,True
L003256,C03256,2024-03-19,Silver,2841,4262.6,2025-08-17,True
L004823,C04823,2025-04-21,Gold,745,1118.01,2025-05-22,True
L003428,C03428,2023-12-08,Silver,464,696.76,2025-08-19,False
L003480,C03480,2025-01-11,Silver,470,706.43,2025-08-10,False
L000402,C00402,2023-06-18,Silver,16,24.67,2025-06-01,True
L001912,C01912,2024-06-13,Silver,1696,2544.64,2025-08-16,True
L003752,C03752,2024-08-17,Gold,700,1051.22,2025-07-21,False
L003222,C03222,2023-12-31,Silver,2198,3297.41,2025-08-23,True
L002088,C02088,2024-02-26,Gold,334,501.82,2025-09-07,False
L003934,C03934,2023-08-17,Silver,470,705.73,2025-04-30,False
L004222,C04222,2023-06-19,Silver,715,1073.16,2025-06-29,False
L003012,C03012,2024-10-16,Silver,886,1329.32,2025-09-23,True
L004809,C04809,2023-07-18,Silver,1806,2709.27,2025-06-26,True
L001610,C01610,2023-05-10,Silver,1434,2151.54,2025-06-25,True
L004772,C04772,2025-08-16,Gold,152,228.25,2025-05-25,True
L004745,C04745,2025-08-16,Silver,162,244.34,2025-08-21,False
L002336,C02336,2023-06-04,Gold,2029,3043.86,2025-06-12,True
L002041,C02041,2025-03-22,Silver,1534,2301.83,2025-05-16,False
L004590,C04590,2024-01-27,Silver,881,1322.4,2025-04-17,True
L003464,C03464,2024-09-30,Silver,1005,1507.92,2025-04-04,True
L000071,C00071,2024-01-22,Silver,226,339.58,2025-07-27,True
L000057,C00057,2023-10-16,Gold,1177,1765.51,2025-07-10,True
L003157,C03157,2025-06-01,Gold,2555,3833.02,2025-04-27,True
L002590,C02590,2024-09-08,Gold,1741,2612.01,2025-04-21,True
L002853,C02853,2024-11-16,Gold,265,397.66,2025-09-12,True
L000148,C00148,2024-11-23,Platinum,1249,1874.27,2025-08-31,True
L001778,C01778,2025-08-15,Gold,865,1298.48,2025-07-14,True
L001234,C01234,2023-04-16,Silver,2035,3052.92,2025-09-29,True
L002201,C02201,2023-12-13,Gold,1042,1563.52,2025-08-22,False
L004123,C04123,2024-11-21,Gold,141,212.43,2025-05-28,True
L004849,C04849,2024-12-06,Silver,54,81.6,2025-06-05,True
L001642,C01642,2025-09-28,Silver,1088,1632.32,2025-08-02,True
L002383,C02383,2025-03-17,Silver,984,1477.03,2025-05-31,False
L001856,C01856,2024-01-31,Gold,287,431.58,2025-07-23,False
L000799,C00799,2023-05-16,Silver,1014,1521.02,2025-09-07,True
L004813,C04813,2024-11-14,Silver,2762,4143.77,2025-07-24,True
L003831,C03831,2025-02-01,Gold,335,503.98,2025-09-03,True
L000594,C00594,2023-08-11,Platinum,296,445.45,2025-06-10,False
L000993,C00993,2024-12-19,Platinum,32,49.16,2025-09-30,True
L003918,C03918,2024-07-09,Silver,525,787.67,2025-09-08,True
L002575,C02575,2025-07-07,Silver,825,1238.8,2025-07-06,True
L000374,C00374,2023-05-28,Silver,51,77.27,2025-09-25,True
L001858,C01858,2023-07-11,Silver,220,330.82,2025-07-11,True
L001260,C01260,2025-09-13,Platinum,236,354.42,2025-07-19,False
L004858,C04858,2024-08-14,Silver,2543,3815.74,2025-07-28,True
L000128,C00128,2023-12-30,Silver,566,849.99,2025-07-04,True
L003688,C03688,2024-06-29,Silver,3159,4738.63,2025-06-17,False
L001966,C01966,2024-01-04,Silver,2290,3435.27,2025-05-09,True
L004484,C04484,2023-04-23,Silver,367,551.45,2025-08-27,True
L003233,C03233,2024-02-17,Silver,1671,2506.65,2025-09-12,True
L000825,C00825,2024-05-20,Silver,160,240.5,2025-05-05,False
L001495,C01495,2025-06-08,Silver,166,249.74,2025-06-15,False
L002749,C02749,2023-12-14,Gold,497,745.82,2025-08-26,False
L001044,C01044,2024-01-26,Silver,1943,2915.96,2025-06-18,True
L004578,C04578,2025-03-01,Gold,1257,1886.82,2025-08-15,False
L003818,C03818,2024-05-31,Silver,57,85.9,2025-06-12,True
L004340,C04340,2025-02-06,Silver,329,494.18,2025-08-15,True
L004172,C04172,2023-08-15,Gold,880,1320.05,2025-08-02,False
L001209,C01209,2024-02-23,Platinum,266,399.04,2025-04-11,True
L003275,C03275,2024-01-14,Gold,376,564.72,2025-09-20,False
L001218,C01218,2023-11-14,Silver,967,1451.18,2025-05-11,True
L003716,C03716,2023-06-17,Silver,1822,2734.21,2025-09-01,True
L003679,C03679,2024-04-20,Silver,1071,1606.53,2025-07-25,True
L002125,C02125,2023-07-23,Platinum,892,1339.43,2025-06-03,True
L001148,C01148,2025-01-31,Silver,1726,2590.37,2025-07-08,True
L000841,C00841,2024-01-14,Silver,659,989.9,2025-08-18,True
L002353,C02353,2024-05-05,Silver,1823,2735.22,2025-06-03,True
L000847,C00847,2024-05-23,Silver,1419,2128.56,2025-09-27,True
L000999,C00999,2023-11-18,Silver,759,1138.73,2025-04-18,True
L002933,C02933,2024-08-05,Gold,1361,2042.87,2025-09-24,True
L004883,C04883,2025-07-30,Gold,1561,2342.88,2025-05-04,True
L004105,C04105,2024-11-05,Silver,2333,3500.54,2025-04-17,False
L000723,C00723,2024-03-24,Gold,173,260.7,2025-08-28,True
L002417,C02417,2024-03-13,Silver,835,1252.83,2025-06-12,False
L003928,C03928,2025-02-03,Platinum,279,418.52,2025-04-25,False
L002929,C02929,2025-01-19,Gold,2619,3929.86,2025-05-18,True
L001695,C01695,2023-11-30,Silver,690,1035.09,2025-08-12,True
L003107,C03107,2024-04-08,Gold,104,156.73,2025-09-03,True
