transaction_id,store_id,store_name,emirate,transaction_date,transaction_time,customer_id,product_id,category,subcategory,quantity,unit_price,total_amount,payment_method
T0001606,S008,LuLu_Store_8,Ajman,2024-11-20,12:43,C03129,P0149,grocery,fresh,4,12.01,48.04,cash
T0001607,S010,LuLu_Store_10,Sharjah,2023-11-12,11:14,C02326,P0201,grocery,fresh,4,14.89,59.55,card
T0001608,S015,LuLu_Store_15,Dubai,2024-03-09,19:24,C01389,P0077,grocery,snacks,4,13.01,52.03,cash
T0001609,S006,LuLu_Store_6,Dubai,2024-06-15,19:46,C00652,P0070,grocery,beverages,1,1.47,1.47,card
T0001610,S018,LuLu_Store_18,Abu Dhabi,2023-04-15,09:57,C02791,P0141,grocery,snacks,1,13.55,13.55,card
T0001611,S020,LuLu_Store_20,Dubai,2023-06-20,09:01,C01265,P0032,clothing,kids,2,47.48,94.96,card
T0001612,S011,LuLu_Store_11,Dubai,2023-02-10,18:05,C02413,P0012,electronics,mobile,2,758.27,1516.54,cash
T0001613,S003,LuLu_Store_3,Sharjah,2023-11-17,21:55,C03010,P0086,grocery,beverages,1,23.85,23.85,cash
T0001614,S009,LuLu_Store_9,Abu Dhabi,2024-08-09,08:38,C04195,P0167,grocery,fresh,2,19.01,38.01,mobile_pay
T0001615,S019,LuLu_Store_19,Abu Dhabi,2024-07-20,15:14,C02583,P0084,clothing,kids,3,27.31,81.92,cash
T0001616,S019,LuLu_Store_19,Abu Dhabi,2023-06-23,19:37,C00699,P0051,clothing,men,3,44.52,133.56,cash
T0001617,S011,LuLu_Store_11,Dubai,2023-12-17,10:28,C02715,P0176,beauty,skincare,3,86.74,260.23,card
T0001618,S018,LuLu_Store_18,Abu Dhabi,2024-08-05,20:24,C02050,P0022,grocery,pantry,2,8.74,17.49,card
T0001619,S018,LuLu_Store_18,Abu Dhabi,2024-04-19,21:50,C04826,P0042,grocery,beverages,4,9.19,36.78,mobile_pay
T0001620,S007,LuLu_Store_7,Dubai,2023-06-23,19:50,C02111,P0079,grocery,pantry,3,3.13,9.39,card
T0001621,S004,LuLu_Store_4,Abu Dhabi,2024-06-18,14:49,C02358,P0004,clothing,accessories,6,15.3,91.77,card
T0001622,S010,LuLu_Store_10,Sharjah,2023-09-15,16:35,C04076,P0181,grocery,beverages,3,13.31,39.94,card
T0001623,S016,LuLu_Store_16,Dubai,2023-04-17,09:16,C02977,P0224,grocery,snacks,1,21.68,21.68,card
T0001624,S018,LuLu_Store_18,Abu Dhabi,2023-12-31,18:48,C00343,P0109,grocery,pantry,2,22.44,44.88,cash
T0001625,S003,LuLu_Store_3,Sharjah,2024-09-01,20:12,C03469,P0157,grocery,fresh,3,15.19,45.56,mobile_pay
T0001626,S012,LuLu_Store_12,Fujairah,2023-08-23,13:37,C03315,P0050,grocery,beverages,4,15.29,61.15,card
T0001627,S016,LuLu_Store_16,Dubai,2024-02-22,20:46,C02594,P0053,home,linen,1,404.65,404.65,cash
T0001628,S005,LuLu_Store_5,Dubai,2023-06-30,17:02,C02559,P0192,grocery,pantry,4,14.83,59.34,cash
T0001629,S012,LuLu_Store_12,Fujairah,2024-01-27,20:59,C01858,P0236,grocery,fresh,3,19.5,58.51,card
T0001630,S001,LuLu_Store_1,Dubai,2023-04-24,18:30,C03970,P0024,grocery,pantry,2,1.45,2.9,mobile_pay
T0001631,S018,LuLu_Store_18,Abu Dhabi,2023-04-16,08:43,C04410,P0225,electronics,tv,2,1287.75,2575.5,card
T0001632,S002,LuLu_Store_2,Fujairah,2023-06-30,16:46,C00528,P0205,grocery,pantry,2,24.05,48.1,card
T0001633,S001,LuLu_Store_1,Dubai,2024-03-15,15:36,C02432,P0243,grocery,beverages,4,11.39,45.54,card
T0001634,S002,LuLu_Store_2,Fujairah,2024-06-10,19:06,C00773,P0123,home,decor,1,199.05,199.05,mobile_pay
T0001635,S009,LuLu_Store_9,Abu Dhabi,2023-01-07,18:04,C01851,P0103,clothing,men,2,86.93,173.86,mobile_pay
T0001636,S010,LuLu_Store_10,Sharjah,2023-03-04,09:04,C02352,P0124,grocery,fresh,4,1.0,4.02,cash
T0001637,S016,LuLu_Store_16,Dubai,2023-09-06,18:10,C02902,P0060,grocery,fresh,1,28.24,28.24,card
T0001638,S015,LuLu_Store_15,Dubai,2023-03-02,08:34,C03969,P0225,electronics,tv,2,1348.68,2697.35,cash
T0001639,S018,LuLu_Store_18,Abu Dhabi,2023-01-27,20:42,C04666,P0047,grocery,beverages,2,3.54,7.08,cash
T0001640,S018,LuLu_Store_18,Abu Dhabi,2023-08-28,17:51,C01421,P0153,grocery,fresh,2,19.25,38.5,card
T0001641,S002,LuLu_Store_2,Fujairah,2023-06-27,21:07,C03513,P0010,clothing,accessories,1,107.58,107.58,card
T0001642,S018,LuLu_Store_18,Abu Dhabi,2023-01-25,15:17,C00460,P0017,grocery,beverages,2,1.0,2.01,card
T0001643,S006,LuLu_Store_6,Dubai,2024-07-01,17:48,C01617,P0090,grocery,fresh,1,6.14,6.14,card
T0001644,S015,LuLu_Store_15,Dubai,2023-10-19,17:54,C02498,P0007,grocery,pantry,4,22.11,88.45,card
T0001645,S001,LuLu_Store_1,Dubai,2024-07-13,19:06,C01303,P0007,grocery,pantry,3,23.22,69.67,card
T0001646,S017,LuLu_Store_17,Dubai,2023-03-04,08:17,C00237,P0096,grocery,snacks,2,11.0,22.01,mobile_pay
T0001647,S011,LuLu_Store_11,Dubai,2023-10-24,09:54,C03155,P0105,grocery,fresh,1,15.89,15.89,cash
T0001648,S016,LuLu_Store_16,Dubai,2024-05-08,13:13,C04193,P0154,clothing,men,3,86.1,258.3,card
T0001649,S013,LuLu_Store_13,Ajman,2023-08-28,08:42,C03989,P0094,electronics,tv,2,98.99,197.98,card
T0001650,S007,LuLu_Store_7,Dubai,2024-11-19,12:51,C00352,P0114,grocery,snacks,2,18.03,36.06,card
T0001651,S003,LuLu_Store_3,Sharjah,2024-06-16,20:59,C04102,P0163,grocery,beverages,4,2.29,9.16,cash
T0001652,S013,LuLu_Store_13,Ajman,2023-04-05,09:31,C02688,P0249,clothing,accessories,3,66.14,198.41,card
T0001653,S013,LuLu_Store_13,Ajman,2024-04-22,13:02,C01819,P0247,electronics,tv,3,171.72,515.17,gift_card
T0001654,S014,LuLu_Store_14,Dubai,2023-11-01,19:55,C01837,P0113,home,decor,4,384.7,1538.79,card
T0001655,S015,LuLu_Store_15,Dubai,2023-12-19,20:39,C04119,P0015,grocery,beverages,2,19.49,38.99,mobile_pay
T0001656,S018,LuLu_Store_18,Abu Dhabi,2024-05-30,16:32,C03461,P0177,grocery,pantry,2,16.91,33.82,card
T0001657,S017,LuLu_Store_17,Dubai,2023-07-12,15:38,C01656,P0247,electronics,tv,1,192.5,192.5,cash
T0001658,S005,LuLu_Store_5,Dubai,2024-01-08,18:53,C01757,P0169,grocery,snacks,2,1.94,3.88,card
T0001659,S018,LuLu_Store_18,Abu Dhabi,2024-07-23,22:56,C04973,P0042,grocery,beverages,3,9.29,27.86,card
T0001660,S017,LuLu_Store_17,Dubai,2023-04-28,22:23,C01687,P0112,clothing,kids,2,41.42,82.84,card
T0001661,S002,LuLu_Store_2,Fujairah,2023-06-30,12:59,C02029,P0233,electronics,audio,4,1048.85,4195.39,card
T0001662,S008,LuLu_Store_8,Ajman,2023-01-22,09:29,C02574,P0075,clothing,men,2,97.41,194.83,card
T0001663,S004,LuLu_Store_4,Abu Dhabi,2023-08-14,21:05,C01443,P0037,grocery,fresh,4,12.25,48.98,mobile_pay
T0001664,S002,LuLu_Store_2,Fujairah,2023-04-11,10:16,C02590,P0120,grocery,pantry,2,25.57,51.15,card
T0001665,S014,LuLu_Store_14,Dubai,2023-06-04,18:05,C02845,P0192,grocery,pantry,2,13.41,26.83,cash
T0001666,S015,LuLu_Store_15,Dubai,2024-06-16,08:17,C00258,P0114,grocery,snacks,2,18.08,36.17,card
T0001667,S015,LuLu_Store_15,Dubai,2024-04-23,16:13,C00727,P0187,grocery,pantry,1,19.99,19.99,cash
T0001668,S017,LuLu_Store_17,Dubai,2023-07-06,13:26,C04048,P0187,grocery,pantry,1,23.15,23.15,card
T0001669,S016,LuLu_Store_16,Dubai,2023-11-13,09:44,C02783,P0058,electronics,accessories,2,548.52,1097.05,card
T0001670,S020,LuLu_Store_20,Dubai,2024-07-05,19:34,C00482,P0056,grocery,snacks,3,8.9,26.7,card
T0001671,S001,LuLu_Store_1,Dubai,2024-11-28,16:18,C01279,P0203,beauty,skincare,1,52.54,52.54,card
T0001672,S019,LuLu_Store_19,Abu Dhabi,2024-09-22,13:38,C02412,P0027,grocery,pantry,1,26.94,26.94,card
T0001673,S001,LuLu_Store_1,Dubai,2024-07-24,16:42,C01101,P0090,grocery,fresh,3,5.52,16.57,card
T0001674,S018,LuLu_Store_18,Abu Dhabi,2023-01-08,20:57,C03695,P0205,grocery,pantry,2,22.38,44.76,card
T0001675,S006,LuLu_Store_6,Dubai,2024-02-07,17:15,C00276,P0006,grocery,pantry,2,18.7,37.39,cash
T0001676,S017,LuLu_Store_17,Dubai,2023-02-08,08:08,C01943,P0032,clothing,kids,3,45.26,135.79,card
T0001677,S011,LuLu_Store_11,Dubai,2024-05-27,09:23,C02922,P0031,grocery,fresh,5,6.9,34.49,card
T0001678,S015,LuLu_Store_15,Dubai,2024-08-11,15:11,C04562,P0006,grocery,pantry,3,18.33,54.98,cash
T0001679,S004,LuLu_Store_4,Abu Dhabi,2024-04-29,22:26,C00348,P0030,grocery,beverages,2,16.61,33.22,card
T0001680,S015,LuLu_Store_15,Dubai,2023-01-03,20:48,C00963,P0119,grocery,snacks,2,9.72,19.44,cash
T0001681,S011,LuLu_Store_11,Dubai,2024-04-07,17:18,C01348,P0184,home,decor,2,352.6,705.2,card
T0001682,S006,LuLu_Store_6,Dubai,2023-04-13,18:40,C02344,P0217,beauty,fragrance,1,70.05,70.05,card
T0001683,S007,LuLu_Store_7,Dubai,2024-01-16,11:19,C03392,P0189,electronics,tv,6,1143.47,6860.81,card
T0001684,S018,LuLu_Store_18,Abu Dhabi,2023-12-11,08:44,C04481,P0205,grocery,pantry,2,23.27,46.54,card
T0001685,S011,LuLu_Store_11,Dubai,2023-05-02,20:50,C01738,P0146,grocery,snacks,1,9.51,9.51,card
T0001686,S010,LuLu_Store_10,Sharjah,2024-01-15,14:03,C04464,P0078,electronics,mobile,2,1350.09,2700.18,card
T0001687,S012,LuLu_Store_12,Fujairah,2023-07-16,20:49,C01504,P0113,home,decor,3,387.57,1162.71,card
T0001688,S015,LuLu_Store_15,Dubai,2024-06-25,21:59,C00839,P0064,beauty,skincare,1,82.97,82.97,card
T0001689,S007,LuLu_Store_7,Dubai,2024-12-26,22:49,C03711,P0197,electronics,tv,2,1449.47,2898.94,card
T0001690,S003,LuLu_Store_3,Sharjah,2024-10-07,15:22,C02169,P0170,grocery,fresh,1,24.36,24.36,card
T0001691,S009,LuLu_Store_9,Abu Dhabi,2023-01-09,09:30,C00315,P0209,home,kitchen,3,274.08,822.23,mobile_pay
T0001692,S016,LuLu_Store_16,Dubai,2024-12-28,10:08,C04055,P0082,grocery,beverages,2,15.92,31.84,cash
T0001693,S002,LuLu_Store_2,Fujairah,2024-07-21,11:36,C03957,P0118,clothing,women,3,61.72,185.16,card
T0001694,S016,LuLu_Store_16,Dubai,2024-10-14,15:42,C02368,P0168,grocery,snacks,4,22.53,90.13,mobile_pay
T0001695,S006,LuLu_Store_6,Dubai,2024-09-04,17:12,C04989,P0080,clothing,men,3,113.42,340.26,card
T0001696,S013,LuLu_Store_13,Ajman,2024-10-12,14:38,C00987,P0210,clothing,kids,2,62.27,124.55,card
T0001697,S009,LuLu_Store_9,Abu Dhabi,2023-02-27,12:04,C01162,P0145,clothing,accessories,2,148.7,297.41,card
T0001698,S010,LuLu_Store_10,Sharjah,2024-07-04,08:36,C01839,P0232,grocery,snacks,2,4.19,8.38,card
T0001699,S010,LuLu_Store_10,Sharjah,2023-04-02,19:08,C02032,P0247,electronics,tv,2,180.9,361.8,card
T0001700,S006,LuLu_Store_6,Dubai,2024-08-27,08:22,C02946,P0085,grocery,snacks,5,3.86,19.28,card
T0001701,S003,LuLu_Store_3,Sharjah,2023-05-11,09:05,C03131,P0131,clothing,kids,2,60.16,120.32,cash
T0001702,S011,LuLu_Store_11,Dubai,2024-12-29,19:39,C01132,P0061,grocery,beverages,3,20.8,62.41,mobile_pay
T0001703,S005,LuLu_Store_5,Dubai,2023-08-12,14:07,C00557,P0166,electronics,tv,2,369.2,738.39,card
T0001704,S019,LuLu_Store_19,Abu Dhabi,2023-09-13,21:10,C00147,P0201,grocery,fresh,2,15.79,31.58,mobile_pay
T0001705,S012,LuLu_Store_12,Fujairah,2024-09-01,13:25,C01078,P0089,grocery,pantry,3,14.24,42.72,cash
T0001706,S013,LuLu_Store_13,Ajman,2024-08-02,20:20,C00594,P0073,beauty,fragrance,4,81.28,325.12,card
T0001707,S016,LuLu_Store_16,Dubai,2024-05-02,17:11,C03332,P0166,electronics,tv,3,357.67,1073.02,card
T0001708,S010,LuLu_Store_10,Sharjah,2024-10-09,18:53,C00443,P0054,clothing,men,1,133.55,133.55,cash
T0001709,S009,LuLu_Store_9,Abu Dhabi,2024-04-06,13:21,C03332,P0171,clothing,kids,2,45.75,91.5,card
T0001710,S017,LuLu_Store_17,Dubai,2024-04-10,11:45,C00629,P0141,grocery,snacks,2,12.58,25.16,cash
T0001711,S004,LuLu_Store_4,Abu Dhabi,2024-12-26,10:15,C04831,P0080,clothing,men,4,123.3,493.2,card
T0001712,S016,LuLu_Store_16,Dubai,2023-02-05,08:51,guest,P0055,grocery,snacks,2,19.15,38.31,mobile_pay
T0001713,S010,LuLu_Store_10,Sharjah,2023-07-14,21:07,C04214,P0204,grocery,snacks,3,14.2,42.6,cash
T0001714,S009,LuLu_Store_9,Abu Dhabi,2024-07-18,16:34,C04608,P0175,electronics,mobile,3,1127.74,3383.22,cash
T0001715,S017,LuLu_Store_17,Dubai,2023-11-30,18:29,C04465,P0142,electronics,accessories,1,408.55,408.55,card
T0001716,S018,LuLu_Store_18,Abu Dhabi,2024-10-14,19:51,C01293,P0173,grocery,fresh,1,26.17,26.17,card
T0001717,S006,LuLu_Store_6,Dubai,2023-10-18,17:41,C02817,P0216,grocery,fresh,4,25.78,103.13,card
T0001718,S005,LuLu_Store_5,Dubai,2024-04-28,14:29,C01351,P0044,electronics,accessories,2,1037.75,2075.49,gift_card
T0001719,S015,LuLu_Store_15,Dubai,2024-11-23,15:05,C00200,P0196,grocery,fresh,4,3.24,12.95,card
T0001720,S013,LuLu_Store_13,Ajman,2023-02-14,21:15,C01440,P0059,grocery,fresh,3,22.95,68.86,card
T0001721,S010,LuLu_Store_10,Sharjah,2023-08-10,18:44,C04944,P0087,grocery,pantry,1,2.16,2.16,card
T0001722,S005,LuLu_Store_5,Dubai,2024-08-21,17:25,C01409,P0010,clothing,accessories,1,102.22,102.22,card
T0001723,S016,LuLu_Store_16,Dubai,2023-12-27,21:08,C00810,P0158,clothing,women,4,103.61,414.42,cash
T0001724,S001,LuLu_Store_1,Dubai,2024-03-15,15:58,C04166,P0106,grocery,fresh,3,2.8,8.4,mobile_pay
T0001725,S018,LuLu_Store_18,Abu Dhabi,2024-02-12,09:44,C01218,P0029,grocery,beverages,1,19.64,19.64,card
T0001726,S001,LuLu_Store_1,Dubai,2024-01-08,17:06,C04935,P0099,grocery,beverages,6,19.25,115.52,cash
T0001727,S001,LuLu_Store_1,Dubai,2024-03-07,21:01,C01823,P0245,grocery,fresh,4,2.71,10.85,cash
T0001728,S020,LuLu_Store_20,Dubai,2023-11-02,17:33,C01030,P0134,clothing,kids,1,46.54,46.54,card
T0001729,S007,LuLu_Store_7,Dubai,2023-10-28,09:46,C03552,P0130,clothing,men,1,73.1,73.1,cash
T0001730,S012,LuLu_Store_12,Fujairah,2023-12-15,13:32,C01503,P0007,grocery,pantry,1,21.21,21.21,cash
T0001731,S015,LuLu_Store_15,Dubai,2024-03-06,09:21,C01249,P0068,grocery,beverages,1,15.09,15.09,cash
T0001732,S018,LuLu_Store_18,Abu Dhabi,2023-04-07,18:57,C04668,P0208,electronics,accessories,6,414.24,2485.43,cash
T0001733,S005,LuLu_Store_5,Dubai,2023-06-14,09:46,C03292,P0165,clothing,men,4,19.85,79.4,mobile_pay
T0001734,S006,LuLu_Store_6,Dubai,2024-06-29,20:56,C04897,P0166,electronics,tv,4,359.71,1438.83,card
T0001735,S019,LuLu_Store_19,Abu Dhabi,2024-03-26,15:58,C04040,P0084,clothing,kids,1,30.12,30.12,cash
T0001736,S004,LuLu_Store_4,Abu Dhabi,2023-11-12,18:09,C01642,P0137,grocery,beverages,3,27.49,82.47,card
T0001737,S009,LuLu_Store_9,Abu Dhabi,2023-03-19,11:02,C00456,P0125,grocery,beverages,2,14.81,29.62,card
T0001738,S010,LuLu_Store_10,Sharjah,2023-06-16,19:01,C01739,P0236,grocery,fresh,3,19.78,59.33,card
T0001739,S020,LuLu_Store_20,Dubai,2023-10-23,21:41,C01641,P0180,electronics,tv,2,151.4,302.8,cash
T0001740,S007,LuLu_Store_7,Dubai,2024-09-19,12:41,C03200,P0148,grocery,pantry,2,2.59,5.18,card
T0001741,S010,LuLu_Store_10,Sharjah,2023-09-10,20:18,C02483,P0028,electronics,accessories,3,1148.39,3445.17,cash
T0001742,S015,LuLu_Store_15,Dubai,2023-01-12,10:35,C01492,P0234,electronics,tv,2,327.55,655.11,cash
T0001743,S012,LuLu_Store_12,Fujairah,2024-01-05,09:42,C03984,P0149,grocery,fresh,1,12.43,12.43,card
T0001744,S008,LuLu_Store_8,Ajman,2024-04-05,09:44,C01840,P0046,grocery,beverages,3,25.31,75.92,card
T0001745,S007,LuLu_Store_7,Dubai,2024-05-02,10:09,C01295,P0039,electronics,accessories,1,696.59,696.59,card
T0001746,S007,LuLu_Store_7,Dubai,2024-08-08,14:43,C01870,P0110,electronics,audio,5,1056.61,5283.07,card
T0001747,S010,LuLu_Store_10,Sharjah,2024-09-24,21:56,C02423,P0056,grocery,snacks,2,9.91,19.82,cash
T0001748,S015,LuLu_Store_15,Dubai,2024-08-31,14:29,C01155,P0060,grocery,fresh,1,27.71,27.71,card
T0001749,S015,LuLu_Store_15,Dubai,2024-11-01,21:57,C01266,P0043,grocery,pantry,4,10.22,40.89,cash
T0001750,S001,LuLu_Store_1,Dubai,2024-02-29,19:23,C01351,P0212,grocery,pantry,1,15.59,15.59,card
T0001751,S015,LuLu_Store_15,Dubai,2024-10-21,09:40,C00678,P0007,grocery,pantry,2,23.79,47.58,card
T0001752,S017,LuLu_Store_17,Dubai,2023-09-22,22:24,C04263,P0002,grocery,pantry,3,17.78,53.33,cash
T0001753,S005,LuLu_Store_5,Dubai,2023-11-21,17:55,C00119,P0018,grocery,fresh,3,4.43,13.28,gift_card
T0001754,S020,LuLu_Store_20,Dubai,2024-11-07,16:41,C00973,P0166,electronics,tv,2,366.91,733.82,cash
T0001755,S005,LuLu_Store_5,Dubai,2023-02-11,11:08,C01310,P0064,beauty,skincare,1,84.72,84.72,cash
T0001756,S008,LuLu_Store_8,Ajman,2023-08-28,22:06,C03186,P0021,home,decor,2,264.81,529.62,card
T0001757,S011,LuLu_Store_11,Dubai,2024-07-21,08:56,C00008,P0143,electronics,audio,5,429.24,2146.22,card
T0001758,S012,LuLu_Store_12,Fujairah,2024-11-28,15:41,C01342,P0147,grocery,snacks,4,28.51,114.04,cash
T0001759,S004,LuLu_Store_4,Abu Dhabi,2024-02-01,19:10,C04846,P0240,grocery,fresh,2,3.72,7.44,cash
T0001760,S015,LuLu_Store_15,Dubai,2024-03-08,20:41,C00797,P0153,grocery,fresh,6,19.38,116.27,card
T0001761,S011,LuLu_Store_11,Dubai,2023-09-21,17:32,C02499,P0112,clothing,kids,2,39.24,78.47,card
T0001762,S017,LuLu_Store_17,Dubai,2024-04-29,09:23,C02198,P0186,electronics,audio,1,608.24,608.24,card
T0001763,S012,LuLu_Store_12,Fujairah,2023-05-17,08:08,C02388,P0004,clothing,accessories,2,15.19,30.37,cash
T0001764,S014,LuLu_Store_14,Dubai,2024-07-30,08:38,C02743,P0203,beauty,skincare,6,52.0,311.99,card
T0001765,S015,LuLu_Store_15,Dubai,2024-04-29,21:56,C02804,P0034,grocery,pantry,1,8.73,8.73,card
T0001766,S007,LuLu_Store_7,Dubai,2024-12-09,20:25,C01237,P0041,home,decor,5,299.14,1495.68,card
T0001767,S015,LuLu_Store_15,Dubai,2024-12-09,09:39,C03462,P0183,grocery,snacks,5,25.12,125.6,card
T0001768,S013,LuLu_Store_13,Ajman,2023-09-05,08:29,C00688,P0119,grocery,snacks,1,10.06,10.06,mobile_pay
T0001769,S003,LuLu_Store_3,Sharjah,2023-12-24,18:01,C03228,P0141,grocery,snacks,1,13.79,13.79,card
T0001770,S012,LuLu_Store_12,Fujairah,2024-09-27,10:28,C04568,P0179,grocery,beverages,3,1.48,4.44,card
T0001771,S016,LuLu_Store_16,Dubai,2023-03-24,17:46,C02705,P0112,clothing,kids,3,44.45,133.36,gift_card
T0001772,S016,LuLu_Store_16,Dubai,2024-01-10,12:49,C01825,P0063,grocery,snacks,1,29.34,29.34,card
T0001773,S012,LuLu_Store_12,Fujairah,2024-03-29,10:13,C01662,P0177,grocery,pantry,3,16.56,49.67,cash
T0001774,S019,LuLu_Store_19,Abu Dhabi,2024-05-18,14:44,C04176,P0189,electronics,tv,2,1074.58,2149.15,card
T0001775,S002,LuLu_Store_2,Fujairah,2024-02-29,13:11,C01192,P0208,electronics,accessories,3,421.94,1265.83,card
T0001776,S001,LuLu_Store_1,Dubai,2023-06-23,15:52,C04795,P0250,electronics,accessories,3,802.44,2407.31,cash
T0001777,S020,LuLu_Store_20,Dubai,2023-04-20,13:55,C01726,P0127,clothing,accessories,3,80.8,242.4,cash
T0001778,S002,LuLu_Store_2,Fujairah,2024-09-03,22:11,C02906,P0018,grocery,fresh,2,4.69,9.39,card
T0001779,S002,LuLu_Store_2,Fujairah,2024-05-06,12:53,C02126,P0142,electronics,accessories,4,427.8,1711.21,cash
T0001780,S004,LuLu_Store_4,Abu Dhabi,2024-10-07,09:33,C01284,P0091,grocery,beverages,2,26.61,53.23,card
T0001781,S005,LuLu_Store_5,Dubai,2023-01-27,08:00,C01028,P0135,home,decor,3,218.17,654.5,cash
T0001782,S016,LuLu_Store_16,Dubai,2023-03-26,15:37,C01051,P0060,grocery,fresh,1,25.79,25.79,card
T0001783,S003,LuLu_Store_3,Sharjah,2023-05-16,18:33,C03238,P0228,clothing,women,2,64.19,128.38,card
T0001784,S012,LuLu_Store_12,Fujairah,2024-09-11,14:03,C00552,P0008,grocery,fresh,1,26.53,26.53,card
T0001785,S001,LuLu_Store_1,Dubai,2023-02-13,13:47,C04980,P0219,electronics,tv,2,314.3,628.6,mobile_pay
T0001786,S016,LuLu_Store_16,Dubai,2023-08-13,09:28,C01167,P0024,grocery,pantry,1,1.4,1.4,mobile_pay
T0001787,S009,LuLu_Store_9,Abu Dhabi,2023-07-27,20:02,C03373,P0112,clothing,kids,5,44.89,224.47,card
T0001788,S014,LuLu_Store_14,Dubai,2023-06-29,11:16,C02946,P0135,home,decor,1,220.44,220.44,card
T0001789,S011,LuLu_Store_11,Dubai,2023-12-21,15:31,C01604,P0055,grocery,snacks,3,18.39,55.16,mobile_pay
T0001790,S006,LuLu_Store_6,Dubai,2023-05-26,20:49,C00280,P0114,grocery,snacks,2,18.77,37.53,card
T0001791,S004,LuLu_Store_4,Abu Dhabi,2024-12-08,12:20,C04821,P0026,clothing,women,2,114.31,228.62,card
T0001792,S003,LuLu_Store_3,Sharjah,2023-04-27,08:08,C01284,P0122,electronics,audio,2,1449.77,2899.54,card
T0001793,S006,LuLu_Store_6,Dubai,2023-02-21,08:58,C01494,P0224,grocery,snacks,3,23.3,69.9,mobile_pay
T0001794,S010,LuLu_Store_10,Sharjah,2024-04-25,16:27,C03218,P0191,grocery,beverages,1,7.53,7.53,card
T0001795,S009,LuLu_Store_9,Abu Dhabi,2024-04-04,17:08,C04304,P0024,grocery,pantry,2,1.45,2.9,card
T0001796,S017,LuLu_Store_17,Dubai,2024-09-25,15:02,C02118,P0147,grocery,snacks,2,30.09,60.18,card
T0001797,S008,LuLu_Store_8,Ajman,2023-05-25,21:24,C04632,P0248,electronics,audio,7,716.53,5015.73,cash
T0001798,S018,LuLu_Store_18,Abu Dhabi,2024-10-02,22:44,C03100,P0109,grocery,pantry,3,21.33,64.0,cash
T0001799,S006,LuLu_Store_6,Dubai,2024-07-07,11:14,C03997,P0159,grocery,beverages,1,30.43,30.43,card
T0001800,S017,LuLu_Store_17,Dubai,2023-05-15,11:17,C04328,P0006,grocery,pantry,5,18.62,93.12,card
T0001801,S008,LuLu_Store_8,Ajman,2024-09-09,22:13,C02153,P0055,grocery,snacks,3,21.21,63.63,card
T0001802,S017,LuLu_Store_17,Dubai,2024-09-07,16:22,C00963,P0146,grocery,snacks,1,10.62,10.62,card
T0001803,S013,LuLu_Store_13,Ajman,2023-07-22,22:54,C03669,P0141,grocery,snacks,3,13.5,40.51,card
T0001804,S001,LuLu_Store_1,Dubai,2023-07-02,08:13,C02158,P0009,grocery,snacks,2,6.9,13.8,card
T0001805,S001,LuLu_Store_1,Dubai,2023-03-25,22:51,guest,P0064,beauty,skincare,2,83.32,166.64,card
T0001806,S012,LuLu_Store_12,Fujairah,2024-01-03,21:42,C03232,P0138,grocery,pantry,2,18.9,37.79,cash
T0001807,S017,LuLu_Store_17,Dubai,2024-11-17,12:52,C03891,P0091,grocery,beverages,1,23.87,23.87,cash
T0001808,S019,LuLu_Store_19,Abu Dhabi,2024-06-02,15:18,C01342,P0197,electronics,tv,4,1430.77,5723.08,card
T0001809,S015,LuLu_Store_15,Dubai,2024-07-13,11:02,C04763,P0089,grocery,pantry,3,13.49,40.47,cash
T0001810,S013,LuLu_Store_13,Ajman,2023-03-11,13:28,C04545,P0148,grocery,pantry,2,2.28,4.57,card
T0001811,S006,LuLu_Store_6,Dubai,2023-05-13,17:59,C03954,P0232,grocery,snacks,3,3.93,11.78,card
T0001812,S020,LuLu_Store_20,Dubai,2023-08-13,16:25,C02011,P0199,electronics,tv,2,1076.12,2152.23,mobile_pay
T0001813,S009,LuLu_Store_9,Abu Dhabi,2024-08-05,22:05,C00907,P0020,grocery,pantry,2,2.13,4.26,mobile_pay
T0001814,S007,LuLu_Store_7,Dubai,2023-03-14,19:45,C01871,P0007,grocery,pantry,2,22.24,44.48,card
T0001815,S020,LuLu_Store_20,Dubai,2023-12-19,20:24,C03932,P0077,grocery,snacks,2,13.23,26.45,card
T0001816,S004,LuLu_Store_4,Abu Dhabi,2024-11-18,13:19,C01741,P0001,clothing,women,3,133.98,401.95,card
T0001817,S018,LuLu_Store_18,Abu Dhabi,2023-12-02,09:17,C00061,P0009,grocery,snacks,2,6.82,13.65,card
T0001818,S016,LuLu_Store_16,Dubai,2024-05-31,10:09,C02986,P0010,clothing,accessories,1,94.6,94.6,card
T0001819,S007,LuLu_Store_7,Dubai,2024-03-29,22:07,C01990,P0195,electronics,tv,2,146.42,292.83,cash
T0001820,S020,LuLu_Store_20,Dubai,2023-02-18,22:09,C01643,P0211,grocery,pantry,4,17.82,71.27,card
T0001821,S009,LuLu_Store_9,Abu Dhabi,2023-10-14,22:28,C01957,P0130,clothing,men,3,74.83,224.48,card
T0001822,S015,LuLu_Store_15,Dubai,2023-12-29,09:59,C00967,P0032,clothing,kids,6,42.66,255.96,card
T0001823,S017,LuLu_Store_17,Dubai,2024-10-27,15:26,C04075,P0091,grocery,beverages,3,23.58,70.73,card
T0001824,S014,LuLu_Store_14,Dubai,2024-07-03,16:18,C01442,P0043,grocery,pantry,4,10.47,41.9,cash
